timestamp,order_type,buy_exchange,buy_rate,buy_price,sell_exchange,sell_rate,sell_price,profit,profit_margin
2021-04-03 09:23:38,OPENING,liquid,6566619.0,656.662,bitbank,6569994.0,656.999
2021-04-03 09:26:36,CLOSING,bitbank,6564577.0,656.458,liquid,6563709.0,656.371
2021-04-03 09:26:46,OPENING,liquid,6563281.0,656.328,bitbank,6564603.0,656.46
2021-04-03 09:29:59,CLOSING,bitbank,6559766.0,655.977,liquid,6559040.0,655.904
2021-04-03 09:32:08,OPENING,liquid,6561956.0,656.196,bitbank,6565128.0,656.513
2021-04-03 09:36:59,CLOSING,bitbank,6562021.0,656.202,liquid,6560044.0,656.004
2021-04-03 09:39:04,OPENING,liquid,6559022.0,655.902,bitbank,6561856.0,656.186
2021-04-03 09:40:09,CLOSING,bitbank,6560886.0,656.089,liquid,6559068.0,655.907
2021-04-03 09:40:12,OPENING,liquid,6559344.0,655.934,bitbank,6560885.0,656.089
2021-04-03 09:43:13,CLOSING,bitbank,6559484.0,655.948,liquid,6560661.0,656.066
2021-04-03 09:43:17,OPENING,bitbank,6560000.0,656.0,liquid,6563723.0,656.372
2021-04-03 09:43:57,CLOSING,liquid,6562499.0,656.25,bitbank,6559999.0,656.0
2021-04-03 09:44:10,OPENING,bitbank,6560000.0,656.0,liquid,6561251.0,656.125
2021-04-03 09:45:23,CLOSING,liquid,6564999.0,656.5,bitbank,6566219.0,656.622
2021-04-03 09:46:43,OPENING,liquid,6564199.0,656.42,bitbank,6566219.0,656.622
2021-04-03 09:47:29,CLOSING,bitbank,6563400.0,656.34,liquid,6562595.0,656.26
2021-04-03 09:48:03,OPENING,bitbank,6560000.0,656.0,liquid,6561251.0,656.125
2021-04-03 09:48:19,CLOSING,liquid,6560001.0,656.0,bitbank,6559999.0,656.0
2021-04-03 09:49:05,OPENING,bitbank,6560000.0,656.0,liquid,6561377.0,656.138
2021-04-03 09:50:44,CLOSING,liquid,6559276.0,655.928,bitbank,6561598.0,656.16
2021-04-03 09:53:05,OPENING,bitbank,6564620.0,656.462,liquid,6566230.0,656.623
2021-04-03 09:54:46,CLOSING,liquid,6570000.0,657.0,bitbank,6569994.0,656.999
2021-04-03 09:55:26,OPENING,bitbank,6569904.0,656.99,liquid,6571180.0,657.118
2021-04-03 09:58:42,CLOSING,liquid,6576906.0,657.691,bitbank,6576800.0,657.68
2021-04-03 09:59:59,OPENING,liquid,6578108.0,657.811,bitbank,6579482.0,657.948
2021-04-03 10:10:17,CLOSING,bitbank,6569904.0,656.99,liquid,6568837.0,656.884
2021-04-03 10:10:35,OPENING,bitbank,6569904.0,656.99,liquid,6573511.0,657.351
2021-04-03 10:10:42,CLOSING,liquid,6574752.0,657.475,bitbank,6572340.0,657.234
2021-04-03 10:11:31,OPENING,liquid,6569769.0,656.977,bitbank,6572340.0,657.234
2021-04-03 10:13:03,CLOSING,bitbank,6569001.0,656.9,liquid,6568331.0,656.833
2021-04-03 10:14:51,OPENING,bitbank,6569261.0,656.926,liquid,6572002.0,657.2
2021-04-03 10:15:19,CLOSING,liquid,6570862.0,657.086,bitbank,6569260.0,656.926
2021-04-03 10:15:22,OPENING,bitbank,6569261.0,656.926,liquid,6571161.0,657.116
2021-04-03 10:16:05,CLOSING,liquid,6569849.0,656.985,bitbank,6569260.0,656.926
2021-04-03 10:16:36,OPENING,liquid,6566330.0,656.633,bitbank,6569260.0,656.926
2021-04-03 10:17:26,CLOSING,bitbank,6569261.0,656.926,liquid,6567954.0,656.795
2021-04-03 10:17:29,OPENING,liquid,6568000.0,656.8,bitbank,6569260.0,656.926
2021-04-03 10:18:03,CLOSING,bitbank,6569261.0,656.926,liquid,6570000.0,657.0
2021-04-03 10:18:16,OPENING,bitbank,6569261.0,656.926,liquid,6571001.0,657.1
2021-04-03 10:20:28,CLOSING,liquid,6572666.0,657.267,bitbank,6572340.0,657.234
2021-04-03 10:21:08,OPENING,bitbank,6572534.0,657.253,liquid,6573705.0,657.37
2021-04-03 10:21:30,CLOSING,liquid,6572389.0,657.239,bitbank,6573015.0,657.302
2021-04-03 10:21:48,OPENING,liquid,6569720.0,656.972,bitbank,6573009.0,657.301
2021-04-03 10:26:33,CLOSING,bitbank,6569262.0,656.926,liquid,6567023.0,656.702
2021-04-03 10:28:02,OPENING,liquid,6566102.0,656.61,bitbank,6569261.0,656.926
2021-04-03 10:28:46,CLOSING,bitbank,6562698.0,656.27,liquid,6561251.0,656.125
2021-04-03 10:30:48,OPENING,liquid,6559519.0,655.952,bitbank,6562689.0,656.269
2021-04-03 10:31:22,CLOSING,bitbank,6561889.0,656.189,liquid,6560807.0,656.081
2021-04-03 10:33:40,OPENING,liquid,6559868.0,655.987,bitbank,6561975.0,656.197
2021-04-03 10:33:44,CLOSING,bitbank,6561002.0,656.1,liquid,6559943.0,655.994
2021-04-03 10:36:04,OPENING,liquid,6559968.0,655.997,bitbank,6561000.0,656.1
2021-04-03 10:41:20,CLOSING,bitbank,6547084.0,654.708,liquid,6547700.0,654.77
2021-04-03 10:42:55,OPENING,liquid,6544759.0,654.476,bitbank,6547232.0,654.723
2021-04-03 10:43:38,CLOSING,bitbank,6543400.0,654.34,liquid,6542458.0,654.246
2021-04-03 10:43:57,OPENING,liquid,6540031.0,654.003,bitbank,6541680.0,654.168
2021-04-03 10:44:03,CLOSING,bitbank,6541681.0,654.168,liquid,6542814.0,654.281
2021-04-03 10:44:28,OPENING,bitbank,6542405.0,654.24,liquid,6543627.0,654.363
2021-04-03 10:45:21,CLOSING,liquid,6544425.0,654.442,bitbank,6544316.0,654.432
2021-04-03 10:47:02,OPENING,liquid,6538342.0,653.834,bitbank,6540001.0,654.0
2021-04-03 10:47:24,CLOSING,bitbank,6539819.0,653.982,liquid,6539427.0,653.943
2021-04-03 10:47:30,OPENING,liquid,6538225.0,653.822,bitbank,6539818.0,653.982
2021-04-03 10:48:08,CLOSING,bitbank,6537557.0,653.756,liquid,6538811.0,653.881
2021-04-03 10:48:11,OPENING,bitbank,6538011.0,653.801,liquid,6540049.0,654.005
2021-04-03 10:50:44,CLOSING,liquid,6545876.0,654.588,bitbank,6544949.0,654.495
2021-04-03 10:51:21,OPENING,bitbank,6545421.0,654.542,liquid,6546703.0,654.67
2021-04-03 10:58:20,CLOSING,liquid,6558194.0,655.819,bitbank,6557979.0,655.798
2021-04-03 10:59:12,OPENING,bitbank,6557980.0,655.798,liquid,6559609.0,655.961
2021-04-03 11:00:29,CLOSING,liquid,6554438.0,655.444,bitbank,6557979.0,655.798
2021-04-03 11:00:39,OPENING,bitbank,6555001.0,655.5,liquid,6557141.0,655.714
2021-04-03 11:00:42,CLOSING,liquid,6555323.0,655.532,bitbank,6555000.0,655.5
2021-04-03 11:01:10,OPENING,liquid,6552490.0,655.249,bitbank,6553941.0,655.394
2021-04-03 11:01:14,CLOSING,bitbank,6551153.0,655.115,liquid,6550943.0,655.094
2021-04-03 11:02:03,OPENING,bitbank,6546014.0,654.601,liquid,6547520.0,654.752
2021-04-03 11:05:45,CLOSING,liquid,6557758.0,655.776,bitbank,6558962.0,655.896
2021-04-03 11:06:13,OPENING,liquid,6555449.0,655.545,bitbank,6556649.0,655.665
2021-04-03 11:06:22,CLOSING,bitbank,6554733.0,655.473,liquid,6554559.0,655.456
2021-04-03 11:06:48,OPENING,bitbank,6555315.0,655.532,liquid,6557184.0,655.718
2021-04-03 11:13:33,CLOSING,liquid,6560302.0,656.03,bitbank,6559476.0,655.948
2021-04-03 11:17:29,OPENING,bitbank,6549783.0,654.978,liquid,6551787.0,655.179
2021-04-03 11:21:18,CLOSING,liquid,6559920.0,655.992,bitbank,6559424.0,655.942
2021-04-03 11:22:20,OPENING,bitbank,6558001.0,655.8,liquid,6559200.0,655.92
2021-04-03 11:22:24,CLOSING,liquid,6557887.0,655.789,bitbank,6558000.0,655.8
2021-04-03 11:23:50,OPENING,liquid,6556844.0,655.684,bitbank,6558000.0,655.8
2021-04-03 11:24:03,CLOSING,bitbank,6554378.0,655.438,liquid,6555001.0,655.5
2021-04-03 11:24:06,OPENING,bitbank,6554378.0,655.438,liquid,6555461.0,655.546
2021-04-03 11:33:21,CLOSING,liquid,6559425.0,655.942,bitbank,6557424.0,655.742
2021-04-03 11:37:20,OPENING,bitbank,6552902.0,655.29,liquid,6557561.0,655.756
2021-04-03 11:39:44,CLOSING,liquid,6556309.0,655.631,bitbank,6552901.0,655.29
2021-04-03 11:41:13,OPENING,bitbank,6550005.0,655.0,liquid,6554806.0,655.481
2021-04-03 11:43:25,CLOSING,liquid,6559092.0,655.909,bitbank,6554999.0,655.5
2021-04-03 11:44:27,OPENING,bitbank,6555000.0,655.5,liquid,6560592.0,656.059
2021-04-03 11:45:07,CLOSING,liquid,6559372.0,655.937,bitbank,6554999.0,655.5
2021-04-03 11:48:30,OPENING,bitbank,6553171.0,655.317,liquid,6556746.0,655.675
2021-04-03 11:50:57,CLOSING,liquid,6562055.0,656.206,bitbank,6559868.0,655.987
2021-04-03 11:51:13,OPENING,bitbank,6559992.0,655.999,liquid,6563526.0,656.353
2021-04-03 11:52:51,CLOSING,liquid,6568452.0,656.845,bitbank,6565964.0,656.596
2021-04-03 11:53:34,OPENING,bitbank,6562798.0,656.28,liquid,6566251.0,656.625
2021-04-03 12:02:40,CLOSING,liquid,6569894.0,656.989,bitbank,6568054.0,656.805
2021-04-03 12:03:17,OPENING,bitbank,6568055.0,656.806,liquid,6571251.0,657.125
2021-04-03 12:03:21,CLOSING,liquid,6568762.0,656.876,bitbank,6568054.0,656.805
2021-04-03 12:03:52,OPENING,bitbank,6568055.0,656.806,liquid,6569920.0,656.992
2021-04-03 12:08:03,CLOSING,liquid,6568516.0,656.852,bitbank,6569000.0,656.9
2021-04-03 12:08:28,OPENING,bitbank,6568055.0,656.806,liquid,6569393.0,656.939
2021-04-03 12:15:12,CLOSING,liquid,6570605.0,657.061,bitbank,6566500.0,656.65
2021-04-03 12:17:24,OPENING,bitbank,6565535.0,656.553,liquid,6570911.0,657.091
2021-04-03 12:17:40,CLOSING,liquid,6569898.0,656.99,bitbank,6565534.0,656.553
2021-04-03 12:19:31,OPENING,bitbank,6563534.0,656.353,liquid,6567213.0,656.721
2021-04-03 12:20:05,CLOSING,liquid,6564889.0,656.489,bitbank,6563000.0,656.3
2021-04-03 12:21:08,OPENING,bitbank,6563000.0,656.3,liquid,6566412.0,656.641
2021-04-03 12:22:34,CLOSING,liquid,6565344.0,656.534,bitbank,6562999.0,656.3
2021-04-03 12:23:36,OPENING,bitbank,6559766.0,655.977,liquid,6563751.0,656.375
2021-04-03 12:26:12,CLOSING,liquid,6564383.0,656.438,bitbank,6561843.0,656.184
2021-04-03 12:27:38,OPENING,bitbank,6555556.0,655.556,liquid,6559088.0,655.909
2021-04-03 12:30:36,CLOSING,liquid,6560560.0,656.056,bitbank,6555114.0,655.511
2021-04-03 12:31:37,OPENING,bitbank,6552504.0,655.25,liquid,6559113.0,655.911
2021-04-03 12:32:15,CLOSING,liquid,6556570.0,655.657,bitbank,6552503.0,655.25
2021-04-03 12:34:30,OPENING,bitbank,6545621.0,654.562,liquid,6552850.0,655.285
2021-04-03 12:37:28,CLOSING,liquid,6556306.0,655.631,bitbank,6550562.0,655.056
2021-04-03 12:37:44,OPENING,bitbank,6549169.0,654.917,liquid,6554240.0,655.424
2021-04-03 12:38:06,CLOSING,liquid,6552889.0,655.289,bitbank,6549167.0,654.917
2021-04-03 12:40:00,OPENING,bitbank,6547161.0,654.716,liquid,6552199.0,655.22
2021-04-03 12:51:31,CLOSING,liquid,6555936.0,655.594,bitbank,6551144.0,655.114
2021-04-03 12:55:06,OPENING,bitbank,6550013.0,655.001,liquid,6556297.0,655.63
2021-04-03 12:57:30,CLOSING,liquid,6556217.0,655.622,bitbank,6551099.0,655.11
2021-04-03 12:59:11,OPENING,bitbank,6551100.0,655.11,liquid,6556749.0,655.675
2021-04-03 13:01:32,CLOSING,liquid,6555059.0,655.506,bitbank,6550494.0,655.049
2021-04-03 13:02:46,OPENING,bitbank,6550496.0,655.05,liquid,6556527.0,655.653
2021-04-03 13:07:55,CLOSING,liquid,6557020.0,655.702,bitbank,6551999.0,655.2
2021-04-03 13:08:08,OPENING,bitbank,6552000.0,655.2,liquid,6558125.0,655.812
2021-04-03 13:08:42,CLOSING,liquid,6556965.0,655.697,bitbank,6551999.0,655.2
2021-04-03 13:09:01,OPENING,bitbank,6552000.0,655.2,liquid,6557722.0,655.772
2021-04-03 13:19:04,CLOSING,liquid,6562168.0,656.217,bitbank,6555891.0,655.589
2021-04-03 13:22:04,OPENING,bitbank,6557855.0,655.786,liquid,6564156.0,656.416
2021-04-03 13:27:13,CLOSING,liquid,6563616.0,656.362,bitbank,6558246.0,655.825
2021-04-03 13:36:45,OPENING,bitbank,6558465.0,655.846,liquid,6562332.0,656.233
2021-04-03 13:41:54,CLOSING,liquid,6567987.0,656.799,bitbank,6566671.0,656.667
2021-04-03 13:46:05,OPENING,bitbank,6564014.0,656.401,liquid,6570600.0,657.06
2021-04-03 13:50:19,CLOSING,liquid,6571620.0,657.162,bitbank,6566746.0,656.675
2021-04-03 13:52:19,OPENING,bitbank,6566222.0,656.622,liquid,6570453.0,657.045
2021-04-03 13:53:11,CLOSING,liquid,6568037.0,656.804,bitbank,6565672.0,656.567
2021-04-03 13:54:12,OPENING,bitbank,6565673.0,656.567,liquid,6569591.0,656.959
2021-04-03 14:01:36,CLOSING,liquid,6571104.0,657.11,bitbank,6566155.0,656.615
2021-04-03 14:04:19,OPENING,bitbank,6566133.0,656.613,liquid,6570378.0,657.038
2021-04-03 14:05:30,CLOSING,liquid,6568578.0,656.858,bitbank,6566132.0,656.613
2021-04-03 14:06:13,OPENING,bitbank,6563627.0,656.363,liquid,6567720.0,656.772
2021-04-03 14:13:33,CLOSING,liquid,6573200.0,657.32,bitbank,6566131.0,656.613
2021-04-03 14:15:42,OPENING,bitbank,6566249.0,656.625,liquid,6578045.0,657.805
2021-04-03 14:16:04,CLOSING,liquid,6578749.0,657.875,bitbank,6568454.0,656.845
2021-04-03 14:16:07,OPENING,bitbank,6568455.0,656.846,liquid,6578027.0,657.803
2021-04-03 14:18:13,CLOSING,liquid,6579934.0,657.993,bitbank,6572313.0,657.231
2021-04-03 14:28:51,OPENING,bitbank,6569589.0,656.959,liquid,6574152.0,657.415
2021-04-03 14:29:35,CLOSING,liquid,6572150.0,657.215,bitbank,6569588.0,656.959
2021-04-03 14:30:42,OPENING,bitbank,6563156.0,656.316,liquid,6568040.0,656.804
2021-04-03 14:41:03,CLOSING,liquid,6580034.0,658.003,bitbank,6574998.0,657.5
2021-04-03 14:42:11,OPENING,bitbank,6571410.0,657.141,liquid,6577741.0,657.774
2021-04-03 14:43:31,CLOSING,liquid,6577287.0,657.729,bitbank,6572201.0,657.22
2021-04-03 14:46:31,OPENING,bitbank,6569999.0,657.0,liquid,6575447.0,657.545
2021-04-03 14:48:43,CLOSING,liquid,6574080.0,657.408,bitbank,6570003.0,657.0
2021-04-03 14:50:09,OPENING,bitbank,6570001.0,657.0,liquid,6575262.0,657.526
2021-04-03 14:51:17,CLOSING,liquid,6573917.0,657.392,bitbank,6570000.0,657.0
2021-04-03 14:54:08,OPENING,bitbank,6564855.0,656.486,liquid,6572506.0,657.251
2021-04-03 14:57:52,CLOSING,liquid,6576391.0,657.639,bitbank,6569850.0,656.985
2021-04-03 14:57:55,OPENING,bitbank,6569851.0,656.985,liquid,6575621.0,657.562
2021-04-03 14:58:48,CLOSING,liquid,6572721.0,657.272,bitbank,6568263.0,656.826
2021-04-03 14:59:16,OPENING,bitbank,6566207.0,656.621,liquid,6572000.0,657.2
2021-04-03 15:03:36,CLOSING,liquid,6571254.0,657.125,bitbank,6566565.0,656.657
2021-04-03 15:06:28,OPENING,bitbank,6563212.0,656.321,liquid,6568200.0,656.82
2021-04-03 15:11:00,CLOSING,liquid,6569122.0,656.912,bitbank,6561952.0,656.195
2021-04-03 15:14:38,OPENING,bitbank,6560000.0,656.0,liquid,6568803.0,656.88
2021-04-03 15:15:15,CLOSING,liquid,6565356.0,656.536,bitbank,6559462.0,655.946
2021-04-03 15:15:19,OPENING,bitbank,6559463.0,655.946,liquid,6565001.0,656.5
2021-04-03 15:17:12,CLOSING,liquid,6564454.0,656.445,bitbank,6559999.0,656.0
2021-04-03 15:17:46,OPENING,bitbank,6560000.0,656.0,liquid,6566100.0,656.61
2021-04-03 15:19:03,CLOSING,liquid,6570803.0,657.08,bitbank,6565943.0,656.594
2021-04-03 15:19:19,OPENING,bitbank,6563539.0,656.354,liquid,6568751.0,656.875
2021-04-03 15:24:21,CLOSING,liquid,6567328.0,656.733,bitbank,6562775.0,656.278
2021-04-03 15:25:17,OPENING,bitbank,6561628.0,656.163,liquid,6566251.0,656.625
2021-04-03 15:27:01,CLOSING,liquid,6564841.0,656.484,bitbank,6561627.0,656.163
2021-04-03 15:27:57,OPENING,bitbank,6558009.0,655.801,liquid,6563199.0,656.32
2021-04-03 15:30:27,CLOSING,liquid,6562485.0,656.249,bitbank,6558008.0,655.801
2021-04-03 15:30:49,OPENING,bitbank,6556008.0,655.601,liquid,6562035.0,656.204
2021-04-03 15:33:19,CLOSING,liquid,6560892.0,656.089,bitbank,6556001.0,655.6
2021-04-03 15:33:26,OPENING,bitbank,6553134.0,655.313,liquid,6559274.0,655.927
2021-04-03 15:38:27,CLOSING,liquid,6558815.0,655.882,bitbank,6553585.0,655.359
2021-04-03 15:39:37,OPENING,bitbank,6552555.0,655.255,liquid,6559900.0,655.99
2021-04-03 15:40:05,CLOSING,liquid,6558543.0,655.854,bitbank,6552554.0,655.255
2021-04-03 15:41:54,OPENING,bitbank,6548001.0,654.8,liquid,6553751.0,655.375
2021-04-03 15:42:37,CLOSING,liquid,6548890.0,654.889,bitbank,6546500.0,654.65
2021-04-03 15:42:43,OPENING,bitbank,6546011.0,654.601,liquid,6551853.0,655.185
2021-04-03 15:46:51,CLOSING,liquid,6563814.0,656.381,bitbank,6555443.0,655.544
2021-04-03 15:47:47,OPENING,bitbank,6555444.0,655.544,liquid,6565186.0,656.519
2021-04-03 15:48:18,CLOSING,liquid,6563579.0,656.358,bitbank,6555443.0,655.544
2021-04-03 15:48:33,OPENING,bitbank,6555444.0,655.544,liquid,6565135.0,656.514
2021-04-03 15:53:24,CLOSING,liquid,6570510.0,657.051,bitbank,6559999.0,656.0
2021-04-03 15:56:31,OPENING,bitbank,6562010.0,656.201,liquid,6572400.0,657.24
2021-04-03 15:57:20,CLOSING,liquid,6570916.0,657.092,bitbank,6562009.0,656.201
2021-04-03 16:01:28,OPENING,bitbank,6566566.0,656.657,liquid,6574230.0,657.423
2021-04-03 16:01:44,CLOSING,liquid,6572970.0,657.297,bitbank,6566565.0,656.657
2021-04-03 16:06:41,OPENING,bitbank,6565001.0,656.5,liquid,6570910.0,657.091
2021-04-03 16:11:08,CLOSING,liquid,6571000.0,657.1,bitbank,6566565.0,656.657
2021-04-03 16:11:39,OPENING,bitbank,6562018.0,656.202,liquid,6567452.0,656.745
2021-04-03 16:17:13,CLOSING,liquid,6566208.0,656.621,bitbank,6562067.0,656.207
2021-04-03 16:17:44,OPENING,bitbank,6560237.0,656.024,liquid,6565612.0,656.561
2021-04-03 16:23:30,CLOSING,liquid,6569050.0,656.905,bitbank,6564870.0,656.487
2021-04-03 16:23:46,OPENING,bitbank,6550000.0,655.0,liquid,6568000.0,656.8
2021-04-03 16:23:55,CLOSING,liquid,6566820.0,656.682,bitbank,6549999.0,655.0
2021-04-03 16:23:59,OPENING,bitbank,6550000.0,655.0,liquid,6564540.0,656.454
2021-04-03 16:24:05,CLOSING,liquid,6562710.0,656.271,bitbank,6549855.0,654.986
2021-04-03 16:24:09,OPENING,bitbank,6549856.0,654.986,liquid,6561397.0,656.14
2021-04-03 16:37:51,CLOSING,liquid,6567288.0,656.729,bitbank,6549999.0,655.0
2021-04-03 16:38:49,OPENING,bitbank,6550000.0,655.0,liquid,6569836.0,656.984
2021-04-03 16:40:18,CLOSING,liquid,6572488.0,657.249,bitbank,6554458.0,655.446
2021-04-03 16:47:48,OPENING,bitbank,6554481.0,655.448,liquid,6567537.0,656.754
2021-04-03 16:51:20,CLOSING,liquid,6563718.0,656.372,bitbank,6552212.0,655.221
2021-04-03 16:52:09,OPENING,bitbank,6552213.0,655.221,liquid,6565146.0,656.515
2021-04-03 16:54:15,CLOSING,liquid,6564079.0,656.408,bitbank,6552775.0,655.278
2021-04-03 16:58:20,OPENING,bitbank,6551897.0,655.19,liquid,6563690.0,656.369
2021-04-03 17:02:07,CLOSING,liquid,6569387.0,656.939,bitbank,6559278.0,655.928
2021-04-03 17:02:26,OPENING,bitbank,6559279.0,655.928,liquid,6570225.0,657.023
2021-04-03 17:03:16,CLOSING,liquid,6566869.0,656.687,bitbank,6558066.0,655.807
2021-04-03 17:05:06,OPENING,bitbank,6553688.0,655.369,liquid,6566687.0,656.669
2021-04-03 17:06:05,CLOSING,liquid,6565495.0,656.55,bitbank,6553687.0,655.369
2021-04-03 17:08:05,OPENING,bitbank,6553688.0,655.369,liquid,6564456.0,656.446
2021-04-03 17:12:23,CLOSING,liquid,6595155.0,659.516,bitbank,6588970.0,658.897
2021-04-03 17:12:33,OPENING,bitbank,6576735.0,657.673,liquid,6589617.0,658.962
2021-04-03 17:12:39,CLOSING,liquid,6587839.0,658.784,bitbank,6576014.0,657.601
2021-04-03 17:12:49,OPENING,bitbank,6580018.0,658.002,liquid,6590209.0,659.021
2021-04-03 17:14:41,CLOSING,liquid,6597998.0,659.8,bitbank,6588610.0,658.861
2021-04-03 17:15:09,OPENING,bitbank,6588614.0,658.861,liquid,6601132.0,660.113
2021-04-03 17:16:11,CLOSING,liquid,6600530.0,660.053,bitbank,6589717.0,658.972
2021-04-03 17:18:38,OPENING,bitbank,6583422.0,658.342,liquid,6595539.0,659.554
2021-04-03 17:19:15,CLOSING,liquid,6594420.0,659.442,bitbank,6583421.0,658.342
2021-04-03 17:19:18,OPENING,bitbank,6583422.0,658.342,liquid,6592320.0,659.232
2021-04-03 17:20:41,CLOSING,liquid,6588322.0,658.832,bitbank,6583421.0,658.342
2021-04-03 17:24:10,OPENING,bitbank,6583423.0,658.342,liquid,6585127.0,658.513
2021-04-03 17:25:15,CLOSING,liquid,6581080.0,658.108,bitbank,6583421.0,658.342
2021-04-03 17:25:18,OPENING,liquid,6580971.0,658.097,bitbank,6583421.0,658.342
2021-04-03 17:25:53,CLOSING,bitbank,6580002.0,658.0,liquid,6579198.0,657.92
2021-04-03 17:25:57,OPENING,liquid,6578749.0,657.875,bitbank,6580001.0,658.0
2021-04-03 17:26:15,CLOSING,bitbank,6580001.0,658.0,liquid,6579943.0,657.994
2021-04-03 17:26:19,OPENING,bitbank,6580002.0,658.0,liquid,6581900.0,658.19
2021-04-03 17:27:51,CLOSING,liquid,6577292.0,657.729,bitbank,6578094.0,657.809
2021-04-03 17:28:07,OPENING,bitbank,6578019.0,657.802,liquid,6579742.0,657.974
2021-04-03 17:36:11,CLOSING,liquid,6579342.0,657.934,bitbank,6574180.0,657.418
2021-04-03 17:36:27,OPENING,bitbank,6572550.0,657.255,liquid,6579944.0,657.994
2021-04-03 17:36:40,CLOSING,liquid,6578581.0,657.858,bitbank,6572549.0,657.255
2021-04-03 17:38:18,OPENING,bitbank,6572897.0,657.29,liquid,6580275.0,658.028
2021-04-03 17:39:23,CLOSING,liquid,6576981.0,657.698,bitbank,6573523.0,657.352
2021-04-03 17:39:54,OPENING,bitbank,6565537.0,656.554,liquid,6572554.0,657.255
2021-04-03 17:40:40,CLOSING,liquid,6567490.0,656.749,bitbank,6565662.0,656.566
2021-04-03 17:41:48,OPENING,bitbank,6537112.0,653.711,liquid,6543766.0,654.377
2021-04-03 17:42:31,CLOSING,liquid,6545280.0,654.528,bitbank,6539999.0,654.0
2021-04-03 17:42:34,OPENING,bitbank,6540532.0,654.053,liquid,6547068.0,654.707
2021-04-03 17:42:50,CLOSING,liquid,6543856.0,654.386,bitbank,6540038.0,654.004
2021-04-03 17:43:09,OPENING,bitbank,6530001.0,653.0,liquid,6536835.0,653.683
2021-04-03 17:43:13,CLOSING,liquid,6534179.0,653.418,bitbank,6528580.0,652.858
2021-04-03 17:43:50,OPENING,bitbank,6510207.0,651.021,liquid,6518417.0,651.842
2021-04-03 17:43:53,CLOSING,liquid,6511096.0,651.11,bitbank,6508302.0,650.83
2021-04-03 17:44:09,OPENING,bitbank,6508302.0,650.83,liquid,6521111.0,652.111
2021-04-03 17:44:26,CLOSING,liquid,6522880.0,652.288,bitbank,6511999.0,651.2
2021-04-03 17:44:29,OPENING,bitbank,6512622.0,651.262,liquid,6523071.0,652.307
2021-04-03 17:44:33,CLOSING,liquid,6519078.0,651.908,bitbank,6512002.0,651.2
2021-04-03 17:44:46,OPENING,bitbank,6515502.0,651.55,liquid,6523526.0,652.353
2021-04-03 17:45:17,CLOSING,liquid,6518738.0,651.874,bitbank,6512003.0,651.2
2021-04-03 17:45:39,OPENING,bitbank,6512000.0,651.2,liquid,6517904.0,651.79
2021-04-03 17:46:07,CLOSING,liquid,6517768.0,651.777,bitbank,6514007.0,651.401
2021-04-03 17:46:19,OPENING,bitbank,6512001.0,651.2,liquid,6518874.0,651.887
2021-04-03 17:47:30,CLOSING,liquid,6539603.0,653.96,bitbank,6534701.0,653.47
2021-04-03 17:47:37,OPENING,bitbank,6533264.0,653.326,liquid,6539226.0,653.923
2021-04-03 17:48:36,CLOSING,liquid,6541084.0,654.108,bitbank,6536733.0,653.673
2021-04-03 17:48:39,OPENING,bitbank,6534737.0,653.474,liquid,6541421.0,654.142
2021-04-03 17:49:38,CLOSING,liquid,6542724.0,654.272,bitbank,6537286.0,653.729
2021-04-03 17:49:57,OPENING,bitbank,6537473.0,653.747,liquid,6544775.0,654.478
2021-04-03 17:50:31,CLOSING,liquid,6543749.0,654.375,bitbank,6538054.0,653.805
